name,country,gender
Britt-Marie,SE,F
Marita,SE,F
Conny,SE,F
Elisabet,SE,F
Annette,SE,F
Gabriella,SE,F
Anki,SE,F
Kristin,SE,F
Tove,SE,F
Carin,SE,F
Klara,SE,F
Viktoria,SE,F
Britt,SE,F
Charlotta,SE,F
Catharina,SE,F
Gun,SE,F
Ellinor,SE,F
Gunnel,SE,F
Kicki,SE,F
Anna-Lena,SE,F
Ann-Sofie,SE,F
Catarina,SE,F
Madelene,SE,F
Margaretha,SE,F
Marie-Louise,SE,F
Siv,SE,F
Carola,SE,F
Mathilda,SE,F
Jonna,SE,F
Michaela,SE,F
Elina,SE,F
Marika,SE,F
Filippa,SE,F
Bodil,SE,F
Ulrica,SE,F
Maud,SE,F
Mimmi,SE,F
My,SE,F
Birgit,SE,F
Alva,SE,F
Ingegerd,SE,F
Ann-Marie,SE,F
Rose-Marie,SE,F
Katrin,SE,F
Solveig,SE,F
Ann-Charlotte,SE,F
Britta,SE,F
Lillemor,SE,F
Gudrun,SE,F
Ann-Christin,SE,F
Cornelia,SE,F
Christel,SE,F
Saga,SE,F
Catrin,SE,F
Liselotte,SE,F
Tilda,SE,F
Ingalill,SE,F
Emmy,SE,F
Ann-Louise,SE,F
Anne-Marie,SE,F
Eva-Lena,SE,F
Inga-Lill,SE,F
Minna,SE,F
Ann-Britt,SE,F
Nadja,SE,F
Terese,SE,F
Ing-Marie,SE,F
Isabell,SE,F
Cathrine,SE,F
Ronja,SE,F
Ann-Christine,SE,F
Susann,SE,F
Anna-Carin,SE,F
Fia,SE,F
Siri,SE,F
Gun-Britt,SE,F
Fredrika,SE,F
Harriet,SE,F
Ulla-Britt,SE,F
Cajsa,SE,F
Christin,SE,F
Liselott,SE,F
Jill,SE,F
Amelie,SE,F
Marielle,SE,F
Vanja,SE,F
Agnetha,SE,F
Gunvor,SE,F
Tilde,SE,F
Sigrid,SE,F
Titti,SE,F
Ann-Kristin,SE,F
Siw,SE,F
Elinor,SE,F
Bitte,SE,F
Carolin,SE,F
Nellie,SE,F
Eivor,SE,F
Ann-Sofi,SE,F
Umu,SE,F
Liv,SE,F
Zandra,SE,F
Anna-Maria,SE,F
Hedvig,SE,F
Inge,SE,F
Marit,SE,F
Boel,SE,F
Vendela,SE,F
Tova,SE,F
Maggan,SE,F
Kia,SE,F
Viveka,SE,F
Marja,SE,F
Katharina,SE,F
Signe,SE,F
Carita,SE,F
Berith,SE,F
Brita,SE,F
Freja,SE,F
Lise-Lotte,SE,F
Pirjo,SE,F
Cissi,SE,F
Eleonor,SE,F
Tiina,SE,F
Bibbi,SE,F
Viveca,SE,F
Madde,SE,F
Annalena,SE,F
Britt-Inger,SE,F
Tuula,SE,F
Sussi,SE,F
Mette,SE,F
Maritha,SE,F
Tarja,SE,F
Maj-Britt,SE,F
Hedda,SE,F
Jaana,SE,F
Fadumo,SE,F
Cilla,SE,F
Margit,SE,F
Ann-Mari,SE,F
Hillevi,SE,F
Karolin,SE,F
Sussie,SE,F
Ritva,SE,F
Tuva,SE,F
Lova,SE,F
Gertrud,SE,F
Catrine,SE,F
Rigmor,SE,F
Sanne,SE,F
Tindra,SE,F
Mirja,SE,F
Emmelie,SE,F
Merja,SE,F
Cathrin,SE,F
Reine,SE,F
Gittan,SE,F
Mirjam,SE,F
Mariann,SE,F
Sirpa,SE,F
Eija,SE,F
Eva-Lotta,SE,F
Eva-Marie,SE,F
Madelen,SE,F
Ann-Katrin,SE,F
Cia,SE,F
Ia,SE,F
Riitta,SE,F
Raija,SE,F
Liisa,SE,F
Kersti,SE,F
Hanne,SE,F
Ingmarie,SE,F
Petronella,SE,F
Annakarin,SE,F
Eva-Britt,SE,F
Vivianne,SE,F
Nanna,SE,F
Theres,SE,F
Anne-Lie,SE,F
Mitra,SE,F
Madelaine,SE,F
Izabella,SE,F
Maj-Lis,SE,F
Ragnhild,SE,F
Kattis,SE,F
Emmie,SE,F
Seija,SE,F
Lisen,SE,F
Tyra,SE,F
Kaisa,SE,F
Ing-Britt,SE,F
Annsofie,SE,F
Lotten,SE,F
Hodan,SE,F
Lottie,SE,F
Lisbet,SE,F
Maarit,SE,F
Fatemeh,SE,F
Mariette,SE,F
Nimco,SE,F
Annicka,SE,F
Teresia,SE,F
Familjen,SE,F
Solweig,SE,F
Arja,SE,F
Jannica,SE,F
Marica,SE,F
Nilla,SE,F
Satu,SE,F
Nettan,SE,F
Parisa,SE,F
Charlott,SE,F
Gunbritt,SE,F
Brittmarie,SE,F
Disa,SE,F
Cina,SE,F
Fariba,SE,F
Kirsi,SE,F
Ingeborg,SE,F
Sinikka,SE,F
Henrietta,SE,F
Jannike,SE,F
Pirkko,SE,F
Hannele,SE,F
Inga-Britt,SE,F
Bettan,SE,F
Mahnaz,SE,F
Gitte,SE,F
Majvor,SE,F
Soheila,SE,F
Tora,SE,F
Kina,SE,F
Ninna,SE,F
Ann-Catrin,SE,F
Emmeli,SE,F
Britt-Louise,SE,F
Eleonore,SE,F
Helin,SE,F
Gunhild,SE,F
Maija,SE,F
Britt-Mari,SE,F
Semhar,SE,F
Lizette,SE,F
Lill,SE,F
Chatarina,SE,F
Gunn,SE,F
Elna,SE,F
Nicolina,SE,F
Elenor,SE,F
Eva-Karin,SE,F
Eila,SE,F
Annbritt,SE,F
Cicci,SE,F
Ingvor,SE,F
Farideh,SE,F
Philippa,SE,F
Caisa,SE,F
Yordanos,SE,F
Farzaneh,SE,F
Annamaria,SE,F
Bente,SE,F
Tuija,SE,F
Ann-Margret,SE,F
Khadra,SE,F
Marjo,SE,F
Agne,SE,F
Weronica,SE,F
Nazanin,SE,F
Engla,SE,F
Majken,SE,F
Cattis,SE,F
Towe,SE,F
Lenita,SE,F
Margita,SE,F
Annacarin,SE,F
Ammi,SE,F
Meta,SE,F
Berivan,SE,F
Ankie,SE,F
Tessan,SE,F
Hilma,SE,F
Helle,SE,F
Gullan,SE,F
Denice,SE,F
Ifrah,SE,F
Anna-Stina,SE,F
Anna-Greta,SE,F
Aila,SE,F
Else,SE,F
Marjatta,SE,F
Emmi,SE,F
Majlis,SE,F
Lotte,SE,F
Faduma,SE,F
Kirsti,SE,F
Birthe,SE,F
Ann-Cathrine,SE,F
Ann-Charlott,SE,F
Vian,SE,F
Svea,SE,F
Evalena,SE,F
Lise-Lott,SE,F
Gull-Britt,SE,F
Afsaneh,SE,F
Mona-Lisa,SE,F
Gun-Marie,SE,F
Wiveca,SE,F
Anna Karin,SE,F
Louice,SE,F
Feven,SE,F
Emeli,SE,F
Taina,SE,F
Anne-Christine,SE,F
Anne-Charlotte,SE,F
Hibo,SE,F
Anne-Sofie,SE,F
Noomi,SE,F
Azita,SE,F
Teija,SE,F
Mille,SE,F
Ditte,SE,F
Fartun,SE,F
Fardowsa,SE,F
Luul,SE,F
Smilla,SE,F
Aino,SE,F
Ullis,SE,F
Irja,SE,F
Raili,SE,F
Lotti,SE,F
Zohreh,SE,F
Idil,SE,F
Ann-Sophie,SE,F
Ottilia,SE,F
Farhiya,SE,F
Joline,SE,F
Lillan,SE,F
Annmarie,SE,F
Sagal,SE,F
Jennica,SE,F
Eeva,SE,F
Annsofi,SE,F
Ellinore,SE,F
Ingbritt,SE,F
Sanaz,SE,F
Malva,SE,F
Izabelle,SE,F
Sirkka,SE,F
Wenche,SE,F
Inga-Lena,SE,F
Annki,SE,F
Rahwa,SE,F
Mojgan,SE,F
Elvy,SE,F
Margreth,SE,F
Ubah,SE,F
Anab,SE,F
Virpi,SE,F
Marja-Leena,SE,F
Ros-Marie,SE,F
Meja,SE,F
Ywonne,SE,F
Azadeh,SE,F
Anci,SE,F
Eva-Maria,SE,F
Luwam,SE,F
Ewy,SE,F
Jannika,SE,F
Kristiina,SE,F
Ann-Helen,SE,F
Larsa,SE,F
Ulla-Karin,SE,F
Eira,SE,F
Katri,SE,F
Rosmarie,SE,F
Sepideh,SE,F
Niina,SE,F
Shilan,SE,F
Anne-Louise,SE,F
Else-Marie,SE,F
Kikki,SE,F
Negin,SE,F
Janni,SE,F
Hilkka,SE,F
Ninnie,SE,F
Shewit,SE,F
Anna Lena,SE,F
Anna-Lisa,SE,F
Lennie,SE,F
Tua,SE,F
Sacdiyo,SE,F
Anne-Li,SE,F
Ann-Catrine,SE,F
Kjerstin,SE,F
Solbritt,SE,F
Ajla,SE,F
Valle,SE,F
Fannie,SE,F
Zanna,SE,F
Vibeke,SE,F
Mervi,SE,F
Annmari,SE,F
Outi,SE,F
Ylwa,SE,F
Johan,SE,M
Anders,SE,M
Fredrik,SE,M
Magnus,SE,M
Andreas,SE,M
Mikael,SE,M
Jonas,SE,M
Erik,SE,M
Stefan,SE,M
Lars,SE,M
Per,SE,M
Henrik,SE,M
Mattias,SE,M
Mats,SE,M
Marcus,SE,M
Patrik,SE,M
Joakim,SE,M
Niklas,SE,M
Hans,SE,M
Tobias,SE,M
Christer,SE,M
Ulf,SE,M
Emil,SE,M
Tommy,SE,M
Robin,SE,M
Anton,SE,M
Jesper,SE,M
Bengt,SE,M
Leif,SE,M
Lennart,SE,M
Gustav,SE,M
Markus,SE,M
Carl,SE,M
Linus,SE,M
Viktor,SE,M
Filip,SE,M
Bo,SE,M
Oskar,SE,M
Rickard,SE,M
Niclas,SE,M
Jens,SE,M
Christoffer,SE,M
Mathias,SE,M
Pontus,SE,M
Kjell,SE,M
Gunnar,SE,M
Olle,SE,M
Jakob,SE,M
Rasmus,SE,M
Claes,SE,M
Jacob,SE,M
Nils,SE,M
Kent,SE,M
Rolf,SE,M
Johannes,SE,M
Kalle,SE,M
Karl,SE,M
Staffan,SE,M
Sven,SE,M
Lasse,SE,M
Janne,SE,M
Micke,SE,M
Kristoffer,SE,M
Nicklas,SE,M
Petter,SE,M
Albin,SE,M
Hampus,SE,M
Kristian,SE,M
Olof,SE,M
Pelle,SE,M
Rikard,SE,M
Gustaf,SE,M
Calle,SE,M
Krister,SE,M
Bertil,SE,M
Urban,SE,M
Arne,SE,M
Ingemar,SE,M
Ludvig,SE,M
Josef,SE,M
Klas,SE,M
Isak,SE,M
Jonatan,SE,M
Stig,SE,M
Jonny,SE,M
Morgan,SE,M
Ove,SE,M
Jocke,SE,M
Joachim,SE,M
Bosse,SE,M
Arvid,SE,M
Hasse,SE,M
Peder,SE,M
Sten,SE,M
Hannes,SE,M
Patric,SE,M
Gerd,SE,M
Ted,SE,M
Kristofer,SE,M
Rune,SE,M
Svante,SE,M
Ingvar,SE,M
Joacim,SE,M
Edvin,SE,M
Alf,SE,M
Bernt,SE,M
Ludwig,SE,M
Dick,SE,M
Carl-Johan,SE,M
Lars-Erik,SE,M
Jan-Erik,SE,M
Tobbe,SE,M
Henric,SE,M
Kaj,SE,M
Gert,SE,M
Christofer,SE,M
Fredric,SE,M
Micael,SE,M
Kenth,SE,M
Alireza,SE,M
Tord,SE,M
Tore,SE,M
Sune,SE,M
Isac,SE,M
Per-Olof,SE,M
Torsten,SE,M
Jimmie,SE,M
Jerker,SE,M
Harald,SE,M
Abbe,SE,M
August,SE,M
Dag,SE,M
Nisse,SE,M
Sture,SE,M
Omid,SE,M
Hossein,SE,M
Elliot,SE,M
Stellan,SE,M
Clas,SE,M
Casper,SE,M
Wilhelm,SE,M
Per-Erik,SE,M
Matti,SE,M
Greger,SE,M
Jari,SE,M
Abdirahman,SE,M
Sven-Erik,SE,M
Olov,SE,M
Owe,SE,M
Tor,SE,M
Maj,SE,M
Curt,SE,M
Danne,SE,M
Ulrik,SE,M
Morteza,SE,M
Ninni,SE,M
Abdullahi,SE,M
Ivar,SE,M
Theodor,SE,M
Kasper,SE,M
Per-Anders,SE,M
Birger,SE,M
Melker,SE,M
Ragnar,SE,M
Ville,SE,M
Malte,SE,M
Yngve,SE,M
Wille,SE,M
Uffe,SE,M
Ralf,SE,M
Torgny,SE,M
Tommie,SE,M
Jan-Olof,SE,M
Juha,SE,M
Robban,SE,M
Petri,SE,M
Georg,SE,M
Bjarne,SE,M
Per-Arne,SE,M
Frans,SE,M
Kennet,SE,M
Pekka,SE,M
Lollo,SE,M
Peo,SE,M
Henke,SE,M
Vilhelm,SE,M
Maximilian,SE,M
Bjorn,SE,M
Lars-Olof,SE,M
Henning,SE,M
Karl-Erik,SE,M
Viggo,SE,M
Teodor,SE,M
Matts,SE,M
Karl-Johan,SE,M
Uno,SE,M
Einar,SE,M
Knut,SE,M
Folke,SE,M
Javad,SE,M
Hjalmar,SE,M
Lars-Gunnar,SE,M
Holger,SE,M
Nicke,SE,M
Matte,SE,M
Sven-Olof,SE,M
Jonte,SE,M
Edvard,SE,M
Ludde,SE,M
Sverker,SE,M
Thord,SE,M
Per-Ola,SE,M
Charbel,SE,M
Berndt,SE,M
Ante,SE,M
Erling,SE,M
Tage,SE,M
Erland,SE,M
Ingmar,SE,M
Per-Olov,SE,M
Manne,SE,M
Sebbe,SE,M
Jarmo,SE,M
Markku,SE,M
Shukri,SE,M
Ole,SE,M
Wedi,SE,M
Sigge,SE,M
Matz,SE,M
Carro,SE,M
Petrus,SE,M
Vidar,SE,M
Hannu,SE,M
Nils-Erik,SE,M
Mehrdad,SE,M
Thommy,SE,M
Kimmo,SE,M
Roine,SE,M
Eskil,SE,M
Sixten,SE,M
Tommi,SE,M
Jarl,SE,M
P-O,SE,M
Seppo,SE,M
Jorma,SE,M
Bror,SE,M
Harri,SE,M
Awet,SE,M
Pasi,SE,M
Totte,SE,M
Joar,SE,M
Mahad,SE,M
Evert,SE,M
Helge,SE,M
Georgios,SE,M
Ninos,SE,M
Wictor,SE,M
Gerhard,SE,M
Babak,SE,M
Jussi,SE,M
Liban,SE,M
Ebbe,SE,M
Pehr,SE,M
Jukka,SE,M
Raimo,SE,M
Mange,SE,M
Carsten,SE,M
Putte,SE,M
Abdifatah,SE,M
Thore,SE,M
Palle,SE,M
Terje,SE,M
Carl-Fredrik,SE,M
Karwan,SE,M
Alfons,SE,M
Mikko,SE,M
Torkel,SE,M
Erkki,SE,M
Reijo,SE,M
Egon,SE,M
Zeljko,SE,M
Wiktor,SE,M
Krille,SE,M
Oliwer,SE,M
Carl Johan,SE,M
Morten,SE,M
Adde,SE,M
Didrik,SE,M
Temesgen,SE,M
Carl-Henrik,SE,M
Lelle,SE,M
Jan-Olov,SE,M
Hans-Erik,SE,M
Odd,SE,M
Ibbe,SE,M
Sargon,SE,M
Keijo,SE,M
Lars-Ove,SE,M
Unni,SE,M
Risto,SE,M
Mehari,SE,M
Afram,SE,M
Hej,SE,M
Evin,SE,M
Merhawi,SE,M
Rutger,SE,M
Juhani,SE,M
Carl-Magnus,SE,M
Vesa,SE,M
Peppe,SE,M
Heikki,SE,M
Nichlas,SE,M
Habtom,SE,M
Zebastian,SE,M
Thobias,SE,M
Pentti,SE,M
Rolle,SE,M
Antti,SE,M
Ossian,SE,M
Ivica,SE,M
Vilmer,SE,M
Lars-Olov,SE,M
Lars-Inge,SE,M
Loke,SE,M
Zacharias,SE,M
Danijel,SE,M
Mauritz,SE,M
Abdulahi,SE,M
Mattis,SE,M
Jan-Eric,SE,M
Jan Erik,SE,M
Truls,SE,M
Crister,SE,M
Fredde,SE,M
Lars-Eric,SE,M
Hans-Olof,SE,M
Soheil,SE,M
Soran,SE,M
Pedram,SE,M
Siamak,SE,M
Jorgen,SE,M
Filmon,SE,M
Bernhard,SE,M
Ture,SE,M
Jonnie,SE,M
Chrille,SE,M
Musse,SE,M
Affe,SE,M
Jimmi,SE,M
Payam,SE,M
Haben,SE,M
Gabbe,SE,M
Git,SE,M
Predrag,SE,M
Arto,SE,M
Lowe,SE,M
Reidar,SE,M
Haval,SE,M
Kaveh,SE,M
Torben,SE,M
Kenta,SE,M
Lage,SE,M
Cabdi,SE,M
Per Olof,SE,M
Ronak,SE,M
Ali Reza,SE,M
Anthon,SE,M
Svenne,SE,M
Frej,SE,M
Lars Erik,SE,M
Tapio,SE,M
Jan-Ove,SE,M
Vilgot,SE,M
Millan,SE,M
Thorsten,SE,M
Karrar,SE,M
Abdinasir,SE,M
Abukar,SE,M
Abdirizak,SE,M
Hanad,SE,M
Karl-Gustav,SE,M
Pertti,SE,M
Assar,SE,M
Perra,SE,M
Sven-Olov,SE,M
Jannis,SE,M
Esko,SE,M
Amadeus,SE,M
Jouni,SE,M
Tesfay,SE,M
Nuur,SE,M
Reino,SE,M
Sipan,SE,M
Hagop,SE,M
Robbin,SE,M
Sirwan,SE,M
Maths,SE,M
Sigvard,SE,M
Bengt-Olof,SE,M
Per-Ove,SE,M
Roffe,SE,M
Iraj,SE,M
Sadegh,SE,M
Faramarz,SE,M
Ricard,SE,M
Dimitrios,SE,M
Karar,SE,M
Olav,SE,M
Abshir,SE,M
P-A,SE,M
Torun,SE,M
Jeppe,SE,M
Matteus,SE,M
Abdiaziz,SE,M
Jossan,SE,M
Martti,SE,M
Sivert,SE,M
Eje,SE,M
Per-Inge,SE,M
Leffe,SE,M
Sven-Gunnar,SE,M
Abolfazl,SE,M
Diar,SE,M
Mustafe,SE,M
Hiwa,SE,M
Acke,SE,M
Cristoffer,SE,M
Abdiqani,SE,M
Pether,SE,M
Gith,SE,M
Nils-Olof,SE,M
Valon,SE,M
Jonne,SE,M
Salwan,SE,M
Sharbel,SE,M
Dahir,SE,M
Rebin,SE,M
Karl-Henrik,SE,M
Sakarias,SE,M
Jan-Anders,SE,M
Gusten,SE,M
Carl-Axel,SE,M
Crille,SE,M
Katta,SE,M
Mohammad Reza,SE,M
Yahye,SE,M
Abdirashid,SE,M
Alvar,SE,M
Isse,SE,M
Egil,SE,M
Classe,SE,M
Algot,SE,M
Soren,SE,M
Kidane,SE,M
Nebojsa,SE,M
Hozan,SE,M
Hawar,SE,M
Veikko,SE,M
Husse,SE,M
Tryggve,SE,M
Kjell-Ove,SE,M
Orvar,SE,M
Bengt-Erik,SE,M
Tero,SE,M
Kibrom,SE,M
Olli,SE,M
Ilir,AL,M
Arben,AL,M
Andi,AL,M
Altin,AL,M
Gezim,AL,M
Klajdi,AL,M
Ervin,AL,M
Agim,AL,M
Fatmir,AL,M
Ardit,AL,M
Alban,AL,M
Elton,AL,M
Endri,AL,M
Sokol,AL,M
Dritan,AL,M
Fatjon,AL,M
Ervis,AL,M
Artan,AL,M
Edi,AL,M
Agron,AL,M
Besnik,AL,M
Artur,AL,M
Ermal,AL,M
Arjan,AL,M
Astrit,AL,M
Kujtim,AL,M
Erjon,AL,M
Petrit,AL,M
Bledi,AL,M
Luan,AL,M
Genti,AL,M
Edmond,AL,M
Ylli,AL,M
Leonard,AL,M
Aldo,AL,M
Eduart,AL,M
Bujar,AL,M
Albi,AL,M
Erion,AL,M
Shpetim,AL,M
Adi,AL,M
Saimir,AL,M
Bashkim,AL,M
Bledar,AL,M
Amarildo,AL,M
Ardian,AL,M
Klevis,AL,M
Enea,AL,M
Indrit,AL,M
Erald,AL,M
Klodi,AL,M
Gentian,AL,M
Shkelqim,AL,M
Olsi,AL,M
Jurgen,AL,M
Edison,AL,M
Aurel,AL,M
Armand,AL,M
Mariglen,AL,M
Arber,AL,M
Jona,AL,M
Tani,AL,M
Flamur,AL,M
Klodian,AL,M
Aleks,AL,M
Fatos,AL,M
Emiljano,AL,M
Igli,AL,M
Redi,AL,M
Gerti,AL,M
Skender,AL,M
Landi,AL,M
Kastriot,AL,M
Fredi,AL,M
Aleksander,AL,M
Afrim,AL,M
Mondi,AL,M
Lulzim,AL,M
Pellumb,AL,M
Genci,AL,M
Blerim,AL,M
Joni,AL,M
Florian,AL,M
Gjergji,AL,M
Lorenc,AL,M
Marsel,AL,M
Besi,AL,M
Besmir,AL,M
Mikel,AL,M
Taulant,AL,M
Sajmir,AL,M
Arlind,AL,M
Beni,AL,M
Ergys,AL,M
Perparim,AL,M
Rei,AL,M
Jani,AL,M
Ergi,AL,M
Ledio,AL,M
Ermir,AL,M
Ardi,AL,M
Aldi,AL,M
Naim,AL,M
Adriatik,AL,M
Gjergj,AL,M
Olti,AL,M
Berti,AL,M
Dorian,AL,M
Gentjan,AL,M
Zef,AL,M
Jetmir,AL,M
Nardi,AL,M
Klevi,AL,M
Vasil,AL,M
Besim,AL,M
Niku,AL,M
Endrit,AL,M
Enver,AL,M
Xhulio,AL,M
Avni,AL,M
Nazmi,AL,M
Behar,AL,M
Klaudio,AL,M
Arsen,AL,M
Ilirjan,AL,M
Qemal,AL,M
Gazi,AL,M
Nikolin,AL,M
Ndue,AL,M
Bajram,AL,M
Shkelzen,AL,M
Durim,AL,M
Xhevahir,AL,M
Zana,AL,M
Hysen,AL,M
Florenc,AL,M
Festim,AL,M
Xhoni,AL,M
Klejdi,AL,M
Kledi,AL,M
Vali,AL,M
Deni,AL,M
Arian,AL,M
Dorjan,AL,M
Haxhi,AL,M
Fadil,AL,M
Dashamir,AL,M
Alket,AL,M
Vilson,AL,M
Anxhelo,AL,M
Cimi,AL,M
Bora,AL,M
Gazmir,AL,M
Klodjan,AL,M
Kevi,AL,M
Florjan,AL,M
Admir,AL,M
Urim,AL,M
Meti,AL,M
Eris,AL,M
Elidon,AL,M
Krenar,AL,M
Ismet,AL,M
Cuni,AL,M
Mentor,AL,M
Rexhep,AL,M
Kristjan,AL,M
Ardjan,AL,M
Tonin,AL,M
Kreshnik,AL,M
Kadri,AL,M
Shaban,AL,M
Ylber,AL,M
Fation,AL,M
Xhoi,AL,M
Bardhi,AL,M
Gjon,AL,M
Gersi,AL,M
Marjus,AL,M
Gjovalin,AL,M
Zamir,AL,M
Gazmend,AL,M
Hysni,AL,M
Gani,AL,M
Serxho,AL,M
Ajet,AL,M
Bekim,AL,M
Ersi,AL,M
Kleo,AL,M
Hekuran,AL,M
Egli,AL,M
Ledion,AL,M
Orgest,AL,M
Emiljan,AL,M
Dionis,AL,M
Bedri,AL,M
Aqif,AL,M
Bilbil,AL,M
Asllan,AL,M
Qazim,AL,M
Bushi,AL,M
Bardhyl,AL,M
Skerdi,AL,M
Xhemal,AL,M
Elson,AL,M
Gent,AL,M
Ndricim,AL,M
Eraldo,AL,M
Fitim,AL,M
Xhevdet,AL,M
Isuf,AL,M
Lenci,AL,M
Koli,AL,M
Albion,AL,M
Alesio,AL,M
Lefter,AL,M
Erind,AL,M
Nertil,AL,M
Spartak,AL,M
Pjeter,AL,M
Danjel,AL,M
Ilia,AL,M
Kristo,AL,M
Valter,AL,M
Gzim,AL,M
Sulejman,AL,M
Rigers,AL,M
Drilon,AL,M
Genc,AL,M
Paulin,AL,M
Orges,AL,M
Muharrem,AL,M
Qamil,AL,M
Ramiz,AL,M
Zenel,AL,M
Spiro,AL,M
Rigels,AL,M
Pajtim,AL,M
Arbri,AL,M
Juljan,AL,M
Drini,AL,M
Renis,AL,M
Shefqet,AL,M
Enis,AL,M
Xhuljo,AL,M
Orgito,AL,M
Franko,AL,M
Haki,AL,M
Eldi,AL,M
Vangjel,AL,M
Faik,AL,M
Ferit,AL,M
Albano,AL,M
Engjell,AL,M
Turi,AL,M
Xhimi,AL,M
Kejdi,AL,M
Goni,AL,M
Kosta,AL,M
Mirjan,AL,M
Defrim,AL,M
Rezart,AL,M
Endi,AL,M
Doni,AL,M
Hamit,AL,M
Erlind,AL,M
Vullnet,AL,M
Ilmi,AL,M
Edmir,AL,M
Redon,AL,M
Selman,AL,M
Blendi,AL,M
Lutfi,AL,M
Diti,AL,M
Vini,AL,M
Benard,AL,M
Jorgo,AL,M
Maksim,AL,M
Oni,AL,M
Geraldo,AL,M
Halit,AL,M
Dhimiter,AL,M
Gramoz,AL,M
Xhevi,AL,M
Dashi,AL,M
Beqir,AL,M
Muhamet,AL,M
Enri,AL,M
Azem,AL,M
Bobi,AL,M
Edvin,AL,M
Eljo,AL,M
Kristaq,AL,M
Gesti,AL,M
Pashk,AL,M
Algert,AL,M
Erdi,AL,M
Safet,AL,M
Jetnor,AL,M
Eugen,AL,M
Lirim,AL,M
Shyqyri,AL,M
Bardhok,AL,M
Arbi,AL,M
Maksi,AL,M
Dejvi,AL,M
Piro,AL,M
Esat,AL,M
Thoma,AL,M
Andon,AL,M
Jeton,AL,M
Nesti,AL,M
Alfons,AL,M
Xhelal,AL,M
Gert,AL,M
Ymer,AL,M
Orest,AL,M
Ded,AL,M
Medi,AL,M
Preng,AL,M
Tiku,AL,M
Fatbardh,AL,M
Idajet,AL,M
Neri,AL,M
Qani,AL,M
Ledjon,AL,M
Andri,AL,M
Ledjo,AL,M
Guri,AL,M
Rasim,AL,M
Elion,AL,M
Franc,AL,M
Mobileri,AL,M
Lek,AL,M
Ori,AL,M
Izmir,AL,M
Fiqiri,AL,M
Gjin,AL,M
Rustem,AL,M
Kol,AL,M
Xhuljano,AL,M
Demir,AL,M
Cim,AL,M
Qerim,AL,M
Veli,AL,M
Eljon,AL,M
Gimi,AL,M
Laert,AL,M
Xhuliano,AL,M
Tedi,AL,M
Bani,AL,M
Gesi,AL,M
Xhevair,AL,M
Namik,AL,M
Dashnor,AL,M
Servet,AL,M
Zani,AL,M
Bled,AL,M
Ruzhdi,AL,M
Bes,AL,M
Kledis,AL,M
Gramos,AL,M
Rezi,AL,M
Egi,AL,M
Juri,AL,M
Serxhio,AL,M
Hajri,AL,M
Francesko,AL,M
Met,AL,M
Lul,AL,M
Idriz,AL,M
Xhuljan,AL,M
Mond,AL,M
Seldi,AL,M
Barjam,AL,M
Bisha,AL,M
Devis,AL,M
Brajan,AL,M
Sotir,AL,M
Stivi,AL,M
Neritan,AL,M
Shaqir,AL,M
Fisnik,AL,M
Armir,AL,M
Nezir,AL,M
Xhon,AL,M
Shefki,AL,M
Oltion,AL,M
Xhino,AL,M
Oresti,AL,M
Land,AL,M
Izet,AL,M
Kostandin,AL,M
Klajd,AL,M
Pal,AL,M
Hektor,AL,M
Seit,AL,M
Besart,AL,M
Dash,AL,M
Renaldo,AL,M
Tomorr,AL,M
Ergis,AL,M
Xhevat,AL,M
Zaim,AL,M
Ergest,AL,M
Clirim,AL,M
Arsi,AL,M
Baftjar,AL,M
Erti,AL,M
Ridvan,AL,M
Lushi,AL,M
Flogert,AL,M
Rakip,AL,M
Sefer,AL,M
Olgert,AL,M
Eneo,AL,M
Arjon,AL,M
Aranit,AL,M
Blero,AL,M
Lulezim,AL,M
Xhavit,AL,M
Ndoc,AL,M
Pllum,AL,M
Klod,AL,M
Rubin,AL,M
Maliq,AL,M
Enio,AL,M
Vis,AL,M
Kliton,AL,M
Alvi,AL,M
Edlir,AL,M
Enrik,AL,M
Taku,AL,M
Lad,AL,M
Fabjan,AL,M
Imer,AL,M
File,AL,M
Aleksi,AL,M
Cun,AL,M
Klement,AL,M
Arjol,AL,M
Olger,AL,M
Irdi,AL,M
Punime,AL,M
Riku,AL,M
Fabjo,AL,M
Mirel,AL,M
Luigj,AL,M
Nazif,AL,M
Baci,AL,M
Abaz,AL,M
Valmir,AL,M
Frenkli,AL,M
Sokrat,AL,M
Timi,AL,M
Bardh,AL,M
Klei,AL,M
Krist,AL,M
Xhafer,AL,M
Besjan,AL,M
Djali,AL,M
Panajot,AL,M
Petraq,AL,M
Etmond,AL,M
Liman,AL,M
Ledian,AL,M
Abedin,AL,M
Avdi,AL,M
Dilaver,AL,M
Un,AL,M
Alb,AL,M
Tosi,AL,M
Llazar,AL,M
Xeni,AL,M
Dalip,AL,M
Hajdar,AL,M
Anesti,AL,M
Xhevit,AL,M
Alush,AL,M
Lavdrim,AL,M
Semi,AL,M
Bexhet,AL,M
Egzon,AL,M
Jashar,AL,M
Thanas,AL,M
Vlore,AL,M
Angjelin,AL,M
Mihal,AL,M
Gaz,AL,M
Albjon,AL,M
Sulo,AL,M
Nard,AL,M
Elez,AL,M
Mitat,AL,M
Xhulian,AL,M
Frederik,AL,M
Angjelo,AL,M
Thjesht,AL,M
Sildi,AL,M
Erblin,AL,M
Eri,AL,F
Kristi,AL,F
